Nome: RIO DE JANEIRO - FORTE DE COPACABANA
Codigo Estacao: A652
Latitude: -22.98833333
Longitude: -43.19055555
Altitude: 25.59
Situacao: Operante
Data Inicial: 2007-05-17
Data Final: 2021-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2019-03-15;0;1008.279167;24.316667;30.6;27.641667;26;82.25;73;8.1;1.8875;
2019-03-16;2.4;1009.279167;23.4375;31.2;26.458333;24.8;83.791667;68;5.7;1.554167;
2019-03-17;75.2;1008.575;24.3;32.4;27.558333;23.8;82.833333;68;9;2.2625;
2019-03-18;.6;1006.154167;24.316667;33.2;28.154167;25.5;79.958333;66;7.2;1.4875;
2019-03-19;.2;1003.679167;24.925;31.9;28.779167;26.2;80;68;7.9;1.783333;
2019-03-20;37.6;1005.45;22.620833;29.2;26.333333;23.8;80.416667;67;15.7;2.9875;
2019-03-21;.2;1007.808333;20.683333;26.7;24.958333;24.4;77.458333;65;12.2;3.708333;
2019-03-22;21.6;1012.116667;19.441667;27.4;24.845833;21.5;72;61;12.9;4.779167;
2019-03-23;0;1012.341667;19.941667;29.6;25.591667;22.8;71.166667;60;9.6;2.329167;
2019-03-24;0;1011.258333;20.891667;30;26.320833;23.5;72.333333;60;7.7;2.370833;
2019-03-25;0;1009.379167;21.745833;31.9;26.770833;24;74.333333;59;8.6;3.191667;
2019-03-26;0;1010.570833;22.191667;32.1;26.745833;24.7;76.333333;64;9.5;3.025;
2019-03-27;0;1013.908333;21.2875;32.3;26.954167;24.1;71.708333;56;11.2;3.65;
2019-03-28;10.2;1016.129167;21.333333;30.4;24.745833;22.5;81.5;65;16.4;4.733333;
2019-03-29;25.8;1016.6375;20.191667;27.6;23.4125;21.2;82.416667;71;12.7;2.775;
2019-03-30;1.2;1015.095833;20.354167;30.3;24.845833;22.3;76.5;60;9.3;3.129167;
2019-03-31;0;1012.3875;19.1875;30.6;25.279167;22.7;69.375;54;7.7;3.025;
2019-04-01;0;1011.470833;18.995833;30;25.091667;22.9;69.208333;58;7.1;2.6375;
2019-04-02;0;1011.15;19.691667;30.7;25.458333;22.9;70.916667;57;5.4;2.245833;
2019-04-03;0;1008.470833;20.929167;30;25.708333;23.7;75.166667;63;6.4;2.475;
2019-04-04;0;1006.233333;22.375;31;26.191667;23.7;79.875;66;10.5;2.5375;
2019-04-05;0;1005.433333;23.066667;33.6;27.6375;24.7;76.791667;49;7.9;2.120833;
2019-04-06;0;1008.054167;23.9;31.5;27.879167;26.3;79.291667;60;8.8;2.129167;
2019-04-07;0;1009.775;25.008333;33.2;28.116667;25.9;83.75;67;5.8;1.754167;
2019-04-08;0;1007.729167;23.8625;32.4;26.841667;26;84.208333;67;8;1.945833;
2019-04-09;288;1009.066667;22.291667;25.5;23.820833;22.5;91.208333;78;12.6;2.416667;
2019-04-10;71.8;1011.091667;21.691667;30.6;25.433333;22.3;80.041667;67;14.3;4.308333;
2019-04-11;.2;1011.4875;20.979167;30.2;25.366667;23.1;77.083333;62;8.5;1.854167;
2019-04-12;.2;1010.608333;21.408333;31.8;26.233333;23.6;75.333333;59;10.3;3.383333;
2019-04-13;0;1010.6375;21.879167;31.7;26.5875;24.5;75.708333;59;11.9;4.166667;
2019-04-14;0;1011.629167;21.85;29.2;25.2375;24.9;81.666667;69;11.9;2.15;
2019-04-15;4.6;1012.308333;21.6125;30.6;25.2875;23.4;80.5;66;12.3;3.445833;
2019-04-16;.6;1010.558333;21.2375;31.6;26.2875;23.8;74.083333;56;11.3;2.65;
2019-04-17;0;1006.375;21.483333;27.2;25.733333;24.3;77.625;67;11.3;3.145833;
2019-04-18;0;1007.370833;19.425;27;25.45;24;69.625;57;14.7;4.4;
2019-04-19;0;1009.545833;20.0125;27;24.9625;23.6;74.125;61;10.6;2.979167;
2019-04-20;0;1009.2;20.291667;31;25.6875;23;72.958333;46;7.1;1.65;
2019-04-21;0;1007.891667;18.658333;31.7;26.45;23.5;62.875;43;7.3;1.245833;
2019-04-22;0;1008.404167;20.691667;31.8;26.954167;24.5;69.291667;48;7.7;1.9125;
2019-04-23;0;1011.8625;22.458333;29.7;26.083333;24.3;80.583333;71;7.1;1.720833;
2019-04-24;.2;1013.816667;22.508333;31.5;26.366667;23.8;79.791667;63;8.3;2.490476;
2019-04-25;0;1013.866667;23.041667;31.7;26.804167;24.3;80.291667;64;8.8;2.5;
2019-04-26;0;1013.141667;22.075;31.6;26.654167;24.4;76.25;61;11.3;3.086364;
2019-04-27;0;1009.85;22.495833;31.3;26.733333;24.1;77.916667;64;11.7;2.7625;
2019-04-28;0;1004.979167;20.120833;35.8;29.7375;25.9;58.083333;33;24.8;2.775;
2019-04-29;9.2;1007.779167;19.920833;27.3;24.8875;21.7;74.125;62;29.3;3.995833;
2019-04-30;3.8;1011.945833;20.620833;28.3;24.520833;21.6;79;71;9.1;2.620833;
2019-05-01;.2;1010.6875;20.708333;29.8;25.491667;22.9;75.125;62;7.9;2.270833;
2019-05-02;0;1009.058333;22.191667;28.4;25.479167;23.9;82.25;75;5.4;1.35;
2019-05-03;0;1010.175;23.0625;30.9;26.579167;24.2;81.333333;68;4.5;1.479167;
2019-05-04;0;1011.6375;23.679167;31.5;27.008333;24.7;82.291667;69;7.6;1.870833;
2019-05-05;0;1013.070833;22.766667;31.3;26.4875;24.3;80.416667;63;11.9;3.429167;
2019-05-06;0;1010.708333;21.445833;30.7;26.458333;23.6;74.083333;62;6.6;1.733333;
2019-05-07;.8;1010.175;22.629167;28;25.933333;25.2;82.083333;69;11.5;3.958333;
2019-05-08;3.8;1014.733333;18.141667;26;23.716667;21.6;71.208333;56;12.1;3.766667;
2019-05-09;0;1013.604167;18.104167;29.1;24.2;22;69.166667;52;11.8;3.15;
2019-05-10;0;1010.570833;19.258333;30.3;24.791667;22.1;71.833333;56;9.9;2.504167;
2019-05-11;0;1008.5375;20.6875;32;25.75;23.2;74.125;54;7;2.216667;
2019-05-12;0;1010.116667;21.7625;30.7;26.520833;24.3;75.416667;55;4.8;1.3625;
2019-05-13;0;1012.858333;22.658333;27.3;25.779167;24.7;82.958333;76;10.2;2.383333;
2019-05-14;0;1010.854167;22.304167;31.5;26.091667;23.8;80.208333;61;9.3;3.470833;
2019-05-15;29.2;1011.404167;20.666667;25.4;22.891667;21.4;87.375;79;18.7;2.879167;
2019-05-16;34.6;1014.6;19.979167;26.2;22.616667;20.3;85.291667;71;12;2.7;
2019-05-17;25.2;1015.220833;19.641667;22.9;21.475;20.8;89.291667;84;14.4;3.4625;
2019-05-18;16.8;1014.125;19.016667;23.7;21.879167;20.7;83.875;74;11.2;3.0125;
2019-05-19;5.2;1012.545833;19.366667;27;23.295833;21.1;78.833333;64;12.2;2.25;
2019-05-20;0;1011.529167;19.775;28.4;23.725;21.6;78.666667;66;5.7;1.575;
2019-05-21;0;1011.366667;20.720833;29.2;24.2;22.2;81.375;64;5;1.966667;
2019-05-22;0;1010.425;21.016667;26.6;24.033333;22.1;83.333333;73;4.4;1.441667;
2019-05-23;0;1009.377273;20.781818;29;24.277273;22.3;81.590909;51;4.5;1.527273;
2019-05-24;0;1007.5875;20.2125;27.6;24.108333;22.6;78.916667;67;7.8;2.1625;
2019-05-25;0;1007.85;18.2625;25.7;24.045833;23.3;70.583333;55;17.1;6.108333;
2019-05-26;0;1013.058333;17.6125;24.5;22.925;22.1;72.125;62;16.9;3.241667;
2019-05-27;0;1012.766667;18.691667;26.2;22.816667;20.4;77.75;68;6.4;2.154167;
2019-05-28;0;1009.358333;18.425;30.7;24.645833;21.3;70.666667;26;10.4;2.5125;
2019-05-29;0;1011.775;18.05;26.7;24.625;22.7;67.5;40;11.4;2.4;
2019-05-30;0;1011.1625;20.529167;26.6;24.391667;22.7;79.333333;65;10.6;2.675;
2019-05-31;0;1007.108333;21.283333;28.5;24.945833;22.5;80.333333;65;12.7;3.004348;
2019-06-01;0;1008.758333;21.929167;27.8;24.891667;23.9;83.791667;74;8.3;2.925;
2019-06-02;5;1011.525;20.716667;24.8;22.9875;21.5;87.166667;79;16;1.825;
2019-06-03;12;1012.758333;19.85;25.4;22.533333;20;85;73;20.8;3.291667;
2019-06-04;15;1016.433333;16.704167;22.9;21.2125;19.7;76.208333;56;18.2;5.095833;
2019-06-05;8.6;1020.008333;16.054167;22.9;20.245833;18.3;77.333333;59;14.6;2.854167;
2019-06-06;3.4;1019.204167;16.466667;24.6;21.158333;17.8;75.083333;59;11.6;3.429167;
2019-06-07;.2;1016.508333;15.570833;25.2;21.733333;19.1;68.125;54;6.9;1.766667;
2019-06-08;1.2;1014.954167;17.1125;27.4;22.8125;19.8;70.875;44;8.8;2.141667;
2019-06-09;0;1018.3625;17.783333;24.4;22.283333;20.5;75.875;67;8.8;1.375;
2019-06-10;1.6;1018.970833;18.504167;24;22.441667;20;78.5;73;7.7;2.220833;
2019-06-11;.2;1016.7;18.675;27;23.266667;21.1;75.583333;65;7.1;1.904167;
2019-06-12;0;1016.570833;19.35;26.8;23.7875;21.3;76.5;61;6.1;1.304167;
2019-06-13;0;1016.429167;20.420833;27.5;24.283333;21.8;79.291667;67;6.1;1.670833;
2019-06-14;0;1016.529167;21.133333;27;24.708333;22.9;80.708333;72;4.8;1.258333;
2019-06-15;0;1016.708333;20.541667;26.9;24.575;22.7;78.583333;65;4.5;1.158333;
2019-06-16;0;1017.4875;19.829167;26.1;23.6125;22.1;79.458333;71;5.2;1.558333;
2019-06-17;0;1018.245833;19.370833;25.2;23.1375;21.7;79.458333;72;7.3;2.270833;
2019-06-18;0;1016.5875;17.4125;26.5;22.8625;20.8;71.583333;60;6.5;1.679167;
2019-06-19;0;1014.658333;18.533333;26.4;23.416667;20.9;74.333333;56;6.1;1.879167;
2019-06-20;0;1015.966667;18.708333;26.7;24.125;22.4;72.125;55;12.6;2.625;
2019-06-21;17.2;1021.808333;18.1375;25.4;22.725;20.7;75.791667;64;12.6;4.775;
2019-06-22;0;1022.3625;17.4625;25.8;22.579167;20.7;72.958333;65;10.1;2.3875;
2019-06-23;0;1018.216667;17.6;26.7;22.620833;20;73.708333;49;6.8;1.554167;
2019-06-24;0;1012.5125;18.654167;27.1;23.883333;21.3;72.916667;54;4.7;1.133333;
2019-06-25;0;1009.6875;18.7125;27.7;24.258333;22.3;71.458333;55;6.7;1.5;
2019-06-26;0;1009.1125;17.25;32.6;27.383333;23.7;55.625;32;9.6;1.854167;
2019-06-27;0;1013.695833;20.529167;28.2;24.366667;23.4;79.458333;51;14.6;3.166667;
2019-06-28;0;1016.016667;21.575;27.4;24.491667;22.8;83.875;69;7.4;2.145833;
2019-06-29;0;1013.8375;18.045833;28.2;24.9;22.5;66.166667;47;6.8;2.2375;
2019-06-30;0;1011.7875;16.0875;32.1;26.995833;23.8;52.708333;33;9.6;1.679167;
2019-07-01;0;1009.85;15.0875;31.9;27.6625;23.8;47.958333;29;10.1;1.658333;
2019-07-02;0;1006.929167;20.516667;28.1;23.9125;22.1;81.458333;46;9.9;2.358333;
2019-07-03;0;1003.595833;13.504167;33.2;28.991667;23.3;41.708333;24;13.5;2.283333;
2019-07-04;0;1006.970833;19.183333;31.1;23.825;23.1;78.875;29;14.1;6.075;
2019-07-05;15.2;1009.4375;18.454167;22.5;20.629167;20.2;87.458333;82;19.3;3.341667;
2019-07-06;21.4;1016.141667;12.8375;20.1;18.883333;17.7;68.708333;54;18.8;7.65;
2019-07-07;0;1021.025;11.254167;20.7;19.129167;18.4;60.333333;50;15.5;6.066667;
2019-07-08;.2;1022.479167;12.929167;22.7;19.458333;17.1;66;57;11;3.020833;
2019-07-09;0;1021.35;13.158333;23.1;20.05;17.7;64.916667;45;11;2.379167;
2019-07-10;0;1018.7125;13.658333;23.6;20.320833;17.5;65.75;51;7.5;2.616667;
2019-07-11;0;1014.579167;15.116667;24.3;20.866667;17.9;69.875;57;5.8;1.325;
2019-07-12;0;1013.8625;15.229167;25.1;21.416667;19;68.416667;42;4.8;1.729167;
2019-07-13;0;1012.479167;16.066667;25.6;22.245833;19.1;68.458333;53;5.4;1.129167;
2019-07-14;0;1010.8375;16.7;26.7;22.670833;20.1;69.208333;57;5.9;1.2625;
2019-07-15;0;1010.866667;17.970833;24.2;22.658333;21.5;75.166667;60;14.8;3.1875;
2019-07-16;0;1012.425;16.966667;24.4;21.35;21.2;76.5;60;21.4;5.270833;
2019-07-17;.2;1020.504167;13.183333;20.4;18.666667;17.1;70.916667;53;19;3.658333;
2019-07-18;5.4;1022.9125;14.366667;21.8;18.945833;16;75.25;64;11.8;3.408333;
2019-07-19;.2;1021.983333;13.991667;22.5;19.883333;17.5;68.958333;56;15.1;3.5875;
2019-07-20;0;1019.825;15.179167;25;20.683333;17.9;70.875;62;9;2.804167;
2019-07-21;0;1018.591667;16.558333;26.8;21.333333;19;74.333333;61;13.2;3.275;
2019-07-22;0;1018.116667;17.3375;24.4;21.979167;19.9;75;69;8.8;2.295833;
2019-07-23;0;1016.641667;17.691667;24.6;22.225;20.4;75.666667;67;8.4;2.033333;
2019-07-24;0;1015.458333;16.9375;26.2;22.483333;20.2;71;54;5.8;1.445833;
2019-07-25;0;1016.633333;18.408333;24.4;22.004167;20.1;80.125;65;3.8;1.183333;
2019-07-26;0;1019.295833;18.716667;24.3;21.995833;20.4;81.916667;71;9.7;2.341667;
2019-07-27;0;1018.129167;17.808333;27.2;22.5875;20.3;74.833333;53;8.2;1.729167;
2019-07-28;0;1018.929167;18.979167;24.4;22.233333;20.9;81.833333;74;13;3.579167;
2019-07-29;0;1018.604167;17.995833;25.6;21.7;19.9;79.75;65;9.3;2.725;
2019-07-30;0;1014.420833;17.666667;25.6;21.858333;19.4;77.458333;59;7.8;2.258333;
2019-07-31;0;1013.3875;17.85;24.6;22.4625;20.9;75.416667;59;20.8;3.070833;
2019-08-01;0;1013.075;18.0625;24.2;21.929167;19.8;78.833333;67;6.6;1.770833;
2019-08-02;0;1010.183333;16.429167;34.5;26.158333;21.2;59.333333;21;23.8;2.920833;
2019-08-03;4.4;1016.625;17.766667;23.2;19.520833;18.8;89.666667;81;23.2;5.204167;
2019-08-04;20.2;1023.370833;14.3125;18.9;16.954167;16.4;84.666667;69;12.3;3.366667;
2019-08-05;11.8;1026.7875;14.391667;20.7;18.4125;15.3;77.791667;67;9.9;2.341667;
2019-08-06;.2;1024.845833;15.604167;23.2;20.433333;18;73.916667;66;13.7;3.695833;
2019-08-07;0;1021.575;17.679167;23.7;21.391667;19.2;79.625;72;7.3;2.445833;
2019-08-08;0;1018.629167;18.629167;26.1;22.3375;19.9;79.791667;63;6.8;1.545833;
2019-08-09;0;1016.5;19.241667;25.7;22.545833;20.7;81.75;66;9.2;2.291667;
2019-08-10;0;1014.033333;19.108333;30.3;24.158333;20.8;74.333333;47;7.7;1.85;
2019-08-11;0;1015.4625;18.916667;27.7;24.516667;23.3;71.708333;54;17.5;4.175;
2019-08-12;0;1015.375;19.716667;26.1;22.7;20.8;83.416667;72;7.2;2.141667;
2019-08-13;0;1013.220833;19.345833;27.9;23.266667;21.4;78.875;60;22.5;4.308333;
2019-08-14;6;1023.083333;15.2625;21.7;18.358333;17.3;82.25;73;14.5;5.3375;
2019-08-15;6.2;1025.779167;13.641667;21.3;18.804167;16.6;72.25;58;13.1;3.604167;
2019-08-16;0;1021.779167;11.9375;21.9;19.570833;16.9;61.583333;46;11.9;3.475;
2019-08-17;0;1015.9375;13.504167;25;20.733333;17.5;63.458333;38;7.7;2.5125;
2019-08-18;1.4;1010.491667;12.25;31.7;25.8;20.3;45.541667;26;9.4;1.295833;
2019-08-19;0;1013.191667;18.1125;27.1;22.708333;21.7;77.25;34;20.1;4.870833;
2019-08-20;1.8;1016.170833;18.733333;22.2;20.7625;20.1;88.333333;85;16.4;5.808333;
2019-08-21;9.8;1018.925;16.45;23.6;19.308333;17.3;83.75;72;14.5;3.4;
2019-08-22;0;1019.645833;15.645833;22.5;19.616667;18.4;78.041667;67;11.7;3.079167;
2019-08-23;2.2;1017.604167;14.416667;20.9;18.841667;17.5;75.791667;67;8.2;1.708333;
2019-08-24;8.8;1018.654167;15.991667;22.2;19.175;17.7;81.958333;74;11.8;2.883333;
2019-08-25;3.4;1022.333333;15.8;21.3;19.266667;17.8;80.458333;71;9.4;1.825;
2019-08-26;.4;1021.575;15.3;22;20.004167;18.1;74.625;65;12.5;4.925;
2019-08-27;1.2;1020.0375;15.720833;24.7;20.604167;18.4;73.75;63;13.9;3.966667;
2019-08-28;0;1019.695833;15.825;23.9;20.6625;19.5;74;66;13.1;4.2;
2019-08-29;0;1016.758333;16.529167;23.9;20.795833;18.9;76.541667;65;12.8;3.75;
2019-08-30;0;1012.920833;16.970833;25.3;21.920833;20;73.666667;60;8.1;2.220833;
2019-08-31;0;1009.029167;16.7875;30.3;25.058333;21.4;60.875;41;7.2;1.683333;
2019-09-01;0;1010.408333;18.183333;29.5;23.254167;21.4;73.916667;45;21.1;3.991667;
2019-09-02;11.6;1011.254167;18.604167;23.5;21.2;20.2;85.25;77;13.3;2.466667;
2019-09-03;1;1012.4;18.9375;25.4;21.604167;20.6;84.916667;74;12;2.695833;
2019-09-04;15.6;1015.479167;19.333333;22.9;20.995833;20.4;90.333333;88;12.9;3.8;
2019-09-05;8.4;1020.795833;17.933333;20.7;19.170833;19.7;92.583333;90;13.7;5.579167;
2019-09-06;16.4;1022.029167;16.208333;21.3;18.9;16.9;84.458333;75;12.9;4.554167;
2019-09-07;0;1018.554167;17.166667;23.5;20.833333;18.5;79.708333;70;10.5;3.495833;
2019-09-08;0;1016.6625;18.225;27.1;22.320833;20.1;77.916667;55;7.5;2.491667;
2019-09-09;0;1013.454167;18.879167;27;23.616667;21;74.958333;57;7.6;2.2125;
2019-09-10;0;1010.779167;19.183333;28.1;24.258333;20.5;73.75;51;7.4;2.120833;
2019-09-11;0;1009.529167;19.616667;25.6;23.129167;21.9;80.916667;67;9;2.195833;
2019-09-12;0;1007.3625;20.341667;29.5;24.2875;20.4;79.875;59;5.3;1.554167;
2019-09-13;0;1013.883333;19.758333;31.4;22.020833;21.2;87.125;51;19.7;6.683333;
2019-09-14;1.4;1016.304167;19.775;23.8;21.816667;20.6;88.125;83;10;3.175;
2019-09-15;0;1014.666667;20.0125;27.3;22.675;21.1;85.208333;63;12.1;4.4625;
2019-09-16;0;1011.875;20.204167;25.6;23.4625;22.1;82.041667;72;8.4;2.854167;
2019-09-17;0;1006.4;19.354167;31.5;25.320833;22.5;70.416667;42;8.3;2.508333;
2019-09-18;2.6;1003.841667;20.508333;32.1;23.270833;21.1;85.208333;41;13.4;3.583333;
2019-09-19;0;1006.745833;20.35;25.7;23.1;21.8;84.583333;77;9.4;3.279167;
2019-09-20;0;1007.8625;20.916667;25.7;23.358333;22;86.333333;78;16.7;3.0375;
2019-09-21;0;1012.1375;20.591667;23.3;22.095833;22.3;91.333333;87;12.1;3.891667;
2019-09-22;4;1015.641667;19.9;22.7;21.129167;21;92.666667;90;14.4;4.2375;
2019-09-23;7.4;1022.4625;14.85;24.5;20.691667;18.3;69.75;49;11.4;6.129167;
2019-09-24;0;1019.333333;14.358333;22.8;20.391667;18.5;68.5;61;14.8;5.166667;
2019-09-25;.2;1015.254167;15.820833;21.8;20.116667;18.4;76.5;63;6.3;1.8625;
2019-09-26;8;1013.629167;17.941667;21.5;20.066667;18.9;87.708333;76;8.9;1.670833;
2019-09-27;7.6;1013.120833;18.733333;26.3;21.416667;19.4;84.833333;72;11;3.258333;
2019-09-28;.2;1015.516667;17.7625;24;20.216667;19.2;86.041667;71;10.6;3.016667;
2019-09-29;7.4;1013.85;17.5125;21.5;19.841667;18.3;86.416667;82;12.1;4.95;
2019-09-30;0;1013.745833;17.2125;22;20.545833;19.4;81.375;74;15.4;6.729167;
2019-10-01;0;1012.725;17.1625;25.5;21.641667;19.5;75.833333;64;14.6;4.516667;
2019-10-02;0;1010.283333;16.4;25.5;21.866667;19.3;71.291667;58;10.8;2.9;
2019-10-03;0;1011.208333;17.741667;25.3;22.116667;20;76.375;67;6.9;2.204167;
2019-10-04;0;1012.541667;19.179167;27.1;23;20.3;79.375;69;8.8;1.658333;
2019-10-05;0;1008.7125;19.325;27;24.266667;20.9;74.333333;66;6.7;2.204167;
2019-10-06;0;1009.533333;19.925;27.5;23.483333;22;81.291667;56;16.7;4.370833;
2019-10-07;0;1011.833333;20.554167;26.8;23.304167;21.8;84.625;73;8.4;2.170833;
2019-10-08;.8;1011.975;20.741667;26;22.366667;21.7;90.583333;83;9;3.25;
2019-10-09;31.6;1013.9375;19.779167;22.1;20.808333;20.1;93.833333;92;11;3.295833;
2019-10-10;22.2;1014.645833;18.841667;23;21.379167;19.7;85.625;79;11.7;2.108333;
2019-10-11;2.2;1012.7;20.429167;27.3;23.616667;21.1;82.5;70;8;2.15;
2019-10-12;0;1010.704167;20.341667;28.4;24.558333;22.7;77.541667;67;7.7;2.629167;
2019-10-13;0;1008.4625;20.833333;28.9;25.316667;22.9;76.291667;63;9.9;2.354167;
2019-10-14;0;1008.508333;20.891667;27.8;24.75;22.6;79.291667;66;16.1;3.545833;
2019-10-15;0;1013.145833;20.491667;26.6;23.875;22.7;81.583333;72;12.9;3.5125;
2019-10-16;0;1014.1375;21.008333;27.9;24.008333;22.4;83.541667;70;6.4;2.2125;
2019-10-17;0;1013.391667;21.470833;28.5;24.3875;22.5;84.125;71;10.3;4.016667;
2019-10-18;0;1010.0375;20.158333;30.1;24.104167;22.3;78.958333;61;10.9;1.991667;
2019-10-19;0;1010.416667;20.8375;26.3;24.3;23;81.291667;70;10.5;3.591667;
2019-10-20;0;1010.9875;17.291667;23.7;22.0375;20.9;74.541667;62;11.6;3.7;
2019-10-21;0;1008.75;15.733333;24.6;21.508333;20.2;69.708333;59;6.5;1.733333;
2019-10-22;0;1007.7;17.645833;26.8;22.6375;20.4;73.666667;62;10.7;2.391667;
2019-10-23;2;1011.75;19.3125;25.3;22.754167;20.9;81.083333;73;9.1;3.954167;
2019-10-24;0;1011.308333;19.029167;26.9;23.241667;21.1;77.375;64;14.1;5.2875;
2019-10-25;0;1010.875;20.425;28.3;24.354167;22.2;79.125;65;8.2;2.233333;
2019-10-26;0;1011.8;21.545833;28.3;24.275;22.5;84.833333;74;11.4;3.8125;
2019-10-27;0;1010.5875;21.820833;28.9;24.633333;22.3;84.583333;71;11.9;3.7;
2019-10-28;0;1007.479167;21.233333;29.4;25.1375;22.9;79.25;57;15;3.254167;
2019-10-29;0;1006.2125;20.683333;30.3;25.35;22.1;75.833333;60;12.5;2.083333;
2019-10-30;0;1007.558333;20.533333;29.6;26.108333;23.5;71.958333;49;8.7;1.504167;
2019-10-31;0;1009.470833;22.104167;29.1;25.175;23.5;83.083333;73;14.8;3.016667;
2019-11-01;0;1012.179167;22.066667;28.2;25.054167;23.7;83.875;70;8.5;2.725;
2019-11-02;0;1011.575;21.520833;27.6;24.375;23.1;84.25;71;15.3;6.791667;
2019-11-03;0;1005.5;19.825;31;25.120833;21.8;73.25;47;8.7;2.2125;
2019-11-04;0;1005.275;20.791667;27.9;23.891667;21.7;83;63;14.7;2.425;
2019-11-05;0;1004.783333;21.704167;29.7;25.579167;22.3;79.541667;67;9.8;1.958333;
2019-11-06;0;1011.129167;20.9625;27.4;23.7625;24;84.458333;68;12.9;3.9625;
2019-11-07;2.6;1010.470833;19.979167;25.4;22.758333;21.5;84.375;76;15.1;4.256522;
2019-11-08;0;1007.983333;21.120833;29.2;23.733333;22.3;85.708333;66;13;2.633333;
2019-11-09;1.6;1009.05;22.2;25.1;23.008333;22.3;95.166667;92;6;1.995652;
2019-11-10;3.4;1009.208333;22.625;27.1;23.833333;22.3;92.916667;83;5.9;1.586957;
2019-11-11;0;1010.4875;21.945833;25;22.9125;23.5;94.333333;91;14.5;3.3125;
2019-11-12;47.4;1014.1;19.7125;23.7;21.416667;20.2;90.166667;84;12.8;4.845833;
2019-11-13;0;1012.320833;18.525;23.4;21.125;20;85.166667;78;14.8;5.720833;
2019-11-14;0;1007.858333;19.970833;23.9;21.641667;19.1;90.291667;80;8.8;1.829167;
2019-11-15;9.4;1003.491667;18.554167;30.5;23.375;20.1;75.541667;52;16;4.075;
2019-11-16;.8;1006.379167;17.316667;22.2;20.75;18.2;80.791667;73;8.5;3.133333;
2019-11-17;0;1009.508333;18.041667;24.8;21.595833;19.1;80.458333;73;6.1;1.258333;
2019-11-18;0;1012.304167;17.758333;23.3;21.079167;19.8;81.708333;66;7.7;1.645833;
2019-11-19;18.2;1013.066667;19.329167;20.7;19.545833;18.4;98.541667;95;10.6;3.7125;
2019-11-20;.6;1013.075;18.725;21.1;19.525;18.2;95.041667;90;12.9;4.3125;
2019-11-21;0;1011.758333;18.991667;24.9;20.666667;18;90.458333;72;8.3;2.083333;
2019-11-22;0;1007.745833;19.866667;26.8;22.858333;18.6;83.666667;69;5.8;1.729167;
2019-11-23;0;1004.6;20.329167;28.4;23.120833;20.3;84.583333;67;13.7;3.1625;
2019-11-24;5.4;1011.104167;17.770833;22.2;20.558333;19.8;84.583333;65;12.8;3.083333;
2019-11-25;0;1012.675;17.004167;25.2;20.7625;18.3;79.583333;64;6.7;1.45;
2019-11-26;0;1012.058333;16.658333;25.2;21.166667;19.5;75.708333;62;10.5;3.245833;
2019-11-27;0;1006.533333;17.283333;24.9;21.945833;19;75.083333;66;12.2;2.7125;
2019-11-28;0;1006.5;19.4625;23.6;21.3625;20;89.208333;75;15.9;3.558333;
2019-11-29;11.8;1010.6375;18.7625;22.3;20.479167;19.1;90;82;13.8;3.275;
2019-11-30;0;1008.470833;19.016667;25.7;22.4125;20.2;81.333333;70;5.4;1.4875;
2019-12-01;0;1005.783333;20.8125;28.5;22.675;20.2;89.333333;67;12.1;2.6625;
2019-12-02;0;1009.370833;20.341667;24.5;21.4125;21.1;93.75;81;10.9;3.333333;
2019-12-03;0;1011.129167;19.291667;24.6;21.358333;19.5;88.291667;73;6.5;1.445833;
2019-12-04;0;1009.833333;19.85;26.1;22.6875;19.7;84.333333;74;7.8;2.1;
2019-12-05;0;1004.325;20.9;33.2;26.458333;21.8;73.125;47;11;2.470833;
2019-12-06;14.4;1005.154167;null;25;21.575;21.9;null;94;12.5;2.15;
2019-12-07;4.8;1009.966667;19.895238;26.7;22.408333;19.4;84.333333;69;3.8;1.608333;
2019-12-08;2;1011.345833;18.279167;26.8;22.808333;20.1;75.916667;63;10.9;2.5;
2019-12-09;0;1008.925;19.195833;27.5;23.025;20.6;79.416667;63;9.3;2.1;
2019-12-10;0;1007.866667;null;25.7;22.508333;21.4;96.785714;87;7.3;1.545833;
2019-12-11;8;1006.595833;null;25.8;22.554167;21;97.5;88;7.3;1.8125;
2019-12-12;0;1005.0625;null;24.6;22.913043;21.8;91.176471;59;5.6;1.370833;
2019-12-13;6.4;1006.791667;21.795833;28.8;25.058333;22.4;82.333333;66;7.4;1.945833;
2019-12-14;.2;1013.691667;22.0875;26.4;24.395833;23.5;86.958333;77;6;1.8625;
2019-12-15;0;1011.729167;21.341667;30.2;25.629167;22.9;77.875;60;10.1;2.345833;
2019-12-16;0;1006.970833;18.375;34;28.145833;23.7;56.541667;30;9.6;2.5875;
